#ZIPCODE,CITY,AREA,ROAD,CMP_LABLE,EVEN,LANE,LANE1,ALLEY,ALLEY1,NO_BGN,NO_BGN1,NO_END,NO_END1,FLOOR,FLOOR1,SCOOP,ROAD_NO,EXP,RMK
811,高雄市,楠梓區,秀昌街,0,,,,0,,,0,,0,,,全,328441,,0000000000
812,高雄市,小港區,秀峰街,0,,,,0,,,0,,0,,,全,328831,,0000000000
801,高雄市,前金區,育才路,0,,,,0,,,0,,0,,,全,329521,,0000000000
807,高雄市,三民區,育英街,0,,,,0,,,0,,0,,,全,330601,,0000000000
806,高雄市,前鎮區,育群街,0,,,,0,,,0,,0,,,全,330991,,0000000000
806,高雄市,前鎮區,育德路,0,,,,0,,,0,,0,,,全,331441,,0000000000
806,高雄市,前鎮區,育樂路,0,,,,0,,,0,,0,,,全,331591,,0000000000
802,高雄市,苓雅區,身修路,0,,,,0,,,0,,0,,,全,334291,,0000000000
806,高雄市,前鎮區,車站後街,0,,,,0,,,0,,0,,,全,334531,,0000000000
813,高雄市,左營區,辛亥路,0,,,,0,,,0,,0,,,全,334921,,0000000000
812,高雄市,小港區,亞太路,0,,,,0,,,0,,0,,,全,336511,,0000000000
811,高雄市,楠梓區,亞洲新村,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
812,高雄市,小港區,其明街,0,,,,0,,,0,,0,,,全,338431,,0000000000
812,高雄市,小港區,其美街,0,,,,0,,,0,,0,,,全,338461,,0000000000
802,高雄市,苓雅區,和平一路,2,2,,,0,,,0,,0,,,雙全,340141,,0000000000
802,高雄市,苓雅區,和平一路,6,1,,,0,,1,0,183,0,,,"單   1號至 183號",340141,,0001000000
800,高雄市,新興區,和平一路,6,1,,,0,,185,0,323,0,,,"單 185號至 323號",340141,,0185000000
807,高雄市,三民區,和平一路,6,1,,,0,,325,0,9999,0,,,"單 325號以上",340141,,0325000000
806,高雄市,前鎮區,和平二路,6,1,,,0,,1,0,303,0,,,"單   1號至 303號",340231,,0001000000
806,高雄市,前鎮區,和平二路,7,2,,,0,,2,0,300,0,,,"雙   2號至 300號",340231,,0002000000
802,高雄市,苓雅區,和平二路,6,1,,,0,,305,0,9999,0,,,"單 305號以上",340231,,0305000000
802,高雄市,苓雅區,和平二路,o,1,322,,1,3,,0,,0,,,"　 322巷單   1弄至   3弄",340231,,0322001
802,高雄市,苓雅區,和平二路,7,2,,,0,,392,0,9998,0,,,"雙 392號以上",340231,,0392000000
813,高雄市,左營區,和光街,2,2,,,0,,,0,,0,,,雙全,341581,,0000000000
811,高雄市,楠梓區,和光街,1,1,,,0,,,0,,0,,,單全,341581,,0000000000
806,高雄市,前鎮區,和昌街,0,,,,0,,,0,,0,,,全,341971,,0000000000
806,高雄市,前鎮區,和清街,0,,,,0,,,0,,0,,,全,342631,,0000000000
806,高雄市,前鎮區,和祥街,0,,,,0,,,0,,0,,,全,342961,,0000000000
806,高雄市,前鎮區,和隆街,0,,,,0,,,0,,0,,,全,343231,,0000000000
807,高雄市,三民區,和順街,0,,,,0,,,0,,0,,,全,343291,,0000000000
806,高雄市,前鎮區,和義街,0,,,,0,,,0,,0,,,全,343801,,0000000000
806,高雄市,前鎮區,和誠街,0,,,,0,,,0,,0,,,全,343831,,0000000000
806,高雄市,前鎮區,和運街,0,,,,0,,,0,,0,,,全,343861,,0000000000
806,高雄市,前鎮區,和豐街,0,,,,0,,,0,,0,,,全,344641,,0000000000
813,高雄市,左營區,孟子路,0,,,,0,,,0,,0,,,全,346141,,0000000000
807,高雄市,三民區,宗元街,0,,,,0,,,0,,0,,,全,346291,,0000000000
805,高雄市,旗津區,定海新村,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
802,高雄市,苓雅區,宜昌街,0,,,,0,,,0,,0,,,全,347581,,0000000000
800,高雄市,新興區,尚仁街,0,,,,0,,,0,,0,,,全,348361,,0000000000
800,高雄市,新興區,尚文街,0,,,,0,,,0,,0,,,全,348391,,0000000000
802,高雄市,苓雅區,尚志街,0,,,,0,,,0,,0,,,全,348451,,0000000000
802,高雄市,苓雅區,尚武路,0,,,,0,,,0,,0,,,全,348631,,0000000000
800,高雄市,新興區,尚信街,0,,,,0,,,0,,0,,,全,348661,,0000000000
802,高雄市,苓雅區,尚勇路,0,,,,0,,,0,,0,,,全,348691,,0000000000
800,高雄市,新興區,尚智街,0,,,,0,,,0,,0,,,全,348811,,0000000000
802,高雄市,苓雅區,尚義街,6,1,,,0,,1,0,57,0,,,"單   1號至  57號",348931,,0001000000
802,高雄市,苓雅區,尚義街,7,2,,,0,,2,0,10,0,,,"雙   2號至  10號",348931,,0002000000
800,高雄市,新興區,尚義街,6,1,,,0,,111,0,9999,0,,,"單 111號以上",348931,,0111000000
800,高雄市,新興區,尚義街,7,2,,,0,,112,0,9998,0,,,"雙 112號以上",348931,,0112000000
802,高雄市,苓雅區,尚禮街,0,,,,0,,,0,,0,,,全,349081,,0000000000
811,高雄市,楠梓區,岳陽街,0,,,,0,,,0,,0,,,全,350221,,0000000000
812,高雄市,小港區,店中路,0,,,,0,,,0,,0,,,全,351661,,0000000000
813,高雄市,左營區,店仔頂街,0,,,,0,,,0,,0,,,全,351751,,0000000000
813,高雄市,左營區,店仔頂路,0,,,,0,,,0,,0,,,全,351781,,0000000000
812,高雄市,小港區,店北路,0,,,,0,,,0,,0,,,全,351841,,0000000000
812,高雄市,小港區,店陽街,0,,,,0,,,0,,0,,,全,352021,,0000000000
803,高雄市,鹽埕區,府北路,0,,,,0,,,0,,0,,,全,352201,,0000000000
804,高雄市,鼓山區,延平街,0,,,,0,,,0,,0,,,全,353701,,0000000000
807,高雄市,三民區,延吉街,0,,,,0,,,0,,0,,,全,353941,,0000000000
807,高雄市,三民區,延慶街,0,,,,0,,,0,,0,,,全,354361,,0000000000
806,高雄市,前鎮區,忠民街,0,,,,0,,,0,,0,,,全,355111,,0000000000
800,高雄市,新興區,忠孝一路,6,1,,,0,,1,0,457,0,,,"單   1號至 457號",355291,,0001000000
800,高雄市,新興區,忠孝一路,7,2,,,0,,2,0,508,0,,,"雙   2號至 508號",355291,,0002000000
807,高雄市,三民區,忠孝一路,6,1,,,0,,459,0,9999,0,,,"單 459號以上",355291,,0459000000
807,高雄市,三民區,忠孝一路,7,2,,,0,,516,0,9998,0,,,"雙 516號以上",355291,,0516000000
802,高雄市,苓雅區,忠孝二路,0,,,,0,,,0,,0,,,全,355381,,0000000000
813,高雄市,左營區,忠言路,0,,,,0,,,0,,0,,,全,356551,,0000000000
813,高雄市,左營區,忠信路,0,,,,0,,,0,,0,,,全,357091,,0000000000
807,高雄市,三民區,忠勇三村,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
806,高雄市,前鎮區,忠勇里,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
806,高雄市,前鎮區,忠勇巷,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
813,高雄市,左營區,忠貞街,0,,,,0,,,0,,0,,,全,357541,,0000000000
806,高雄市,前鎮區,忠純里,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
806,高雄市,前鎮區,忠純巷,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
811,高雄市,楠梓區,忠勤,H,,1,2,0,,,0,,0,,,"連   1巷至   2巷",xxxxxx,,0001000000
811,高雄市,楠梓區,忠義,H,,1,9,0,,,0,,0,,,"連   1巷至   9巷",358621,,0001000000
804,高雄市,鼓山區,忠義路,0,,,,0,,,0,,0,,,全,358921,,0000000000
806,高雄市,前鎮區,忠誠里,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
806,高雄市,前鎮區,忠誠巷,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
806,高雄市,前鎮區,忠誠路,6,1,,,0,,213,0,247,0,,,"單 213號至 247號",359131,,0213000000
806,高雄市,前鎮區,忠誠路,7,2,,,0,,216,0,230,0,,,"雙 216號至 230號",359131,,0216000000
812,高雄市,小港區,忠德街,0,,,,0,,,0,,0,,,全,359311,,0000000000
807,高雄市,三民區,承德街,0,,,,0,,,0,,0,,,全,359881,,0000000000
801,高雄市,前金區,旺盛街,0,,,,0,,,0,,0,,,全,360631,,0000000000
807,高雄市,三民區,昌平街,0,,,,0,,,0,,0,,,全,361141,,0000000000
804,高雄市,鼓山區,昌盛路,0,,,,0,,,0,,0,,,全,361651,,0000000000
807,高雄市,三民區,昌富街,0,,,,0,,,0,,0,,,全,361681,,0000000000
807,高雄市,三民區,昌裕街,0,,,,0,,,0,,0,,,全,362101,,0000000000
806,高雄市,前鎮區,昆明街,0,,,,0,,,0,,0,,,全,362221,,0000000000
807,高雄市,三民區,明仁路,0,,,,0,,,0,,0,,,全,362611,,0000000000
806,高雄市,前鎮區,明正一街,0,,,,0,,,0,,0,,,全,362731,,0000000000
806,高雄市,前鎮區,明正二街,0,,,,0,,,0,,0,,,全,362761,,0000000000
806,高雄市,前鎮區,明正東巷,0,,,,0,,,0,,0,,,全,362821,,0000000000
807,高雄市,三民區,明吉路,0,,,,0,,,0,,0,,,全,362971,,0000000000
812,高雄市,小港區,明芳街,0,,,,0,,,0,,0,,,全,363661,,0000000000
800,高雄市,新興區,明星街,6,1,,,0,,1,0,97,0,,,"單   1號至  97號",363751,,0001000000
800,高雄市,新興區,明星街,7,2,,,0,,2,0,96,0,,,"雙   2號至  96號",363751,,0002000000
801,高雄市,前金區,明星街,7,2,,,0,,98,0,9998,0,,,"雙  98號以上",363751,,0098000000
801,高雄市,前金區,明星街,6,1,,,0,,101,0,9999,0,,,"單 101號以上",363751,,0101000000
804,高雄市,鼓山區,明倫路,5,,,,0,,50,0,115,0,,,"連  50號至 115號",363901,,0050000000
807,高雄市,三民區,明哲路,0,,,,0,,,0,,0,,,全,363931,,0000000000
807,高雄市,三民區,明哲路,0,,,,0,,,0,,0,,,全,363931,,0000000000
813,高雄市,左營區,明華一路,0,,,,0,,,0,,0,,,全,364591,,0000000000
804,高雄市,鼓山區,明華路,0,,,,0,,,0,,0,,,全,364651,,0000000000
812,高雄市,小港區,明聖街,0,,,,0,,,0,,0,,,全,365461,,0000000000
806,高雄市,前鎮區,明衙路,0,,,,0,,,0,,0,,,全,365611,,0000000000
813,高雄市,左營區,明誠二路,1,1,,,0,,,0,,0,,,單全,365671,,0000000000
807,高雄市,三民區,明誠二路,7,2,,,0,,2,0,44,0,,,"雙   2號至  44號",365671,,0002000000
813,高雄市,左營區,明誠二路,7,2,,,0,,180,0,9998,0,,,"雙 180號以上",365671,,0180000000
804,高雄市,鼓山區,明誠三路,0,,,,0,,,0,,0,,,全,365701,,0000000000
806,高雄市,前鎮區,明道一街,0,,,,0,,,0,,0,,,全,365761,,0000000000
806,高雄市,前鎮區,明道二街,0,,,,0,,,0,,0,,,全,365791,,0000000000
806,高雄市,前鎮區,明道三街,0,,,,0,,,0,,0,,,全,365821,,0000000000
806,高雄市,前鎮區,明道五街,0,,,,0,,,0,,0,,,全,365851,,0000000000
806,高雄市,前鎮區,明道六街,0,,,,0,,,0,,0,,,全,365881,,0000000000
806,高雄市,前鎮區,明道北街,0,,,,0,,,0,,0,,,全,365941,,0000000000
806,高雄市,前鎮區,明道四街,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
806,高雄市,前鎮區,明道路,0,,,,0,,,0,,0,,,全,366001,,0000000000
807,高雄市,三民區,明福路,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
802,高雄市,苓雅區,明德街,0,,,,0,,,0,,0,,,全,367051,,0000000000
813,高雄市,左營區,明德新村,0,,,,0,,,0,,0,,,全,367111,,0000000000
804,高雄市,鼓山區,明德路,0,,,,0,,,0,,0,,,全,367141,,0000000000
807,高雄市,三民區,明賢路,0,,,,0,,,0,,0,,,全,367561,,0000000000
802,高雄市,苓雅區,昇平街,0,,,,0,,,0,,0,,,全,368191,,0000000000
812,高雄市,小港區,東亞南路,0,,,,0,,,0,,0,,,全,375241,,0000000000
812,高雄市,小港區,東亞路,5,,0,,0,,1,0,5,0,,,"連   1號至   5號",375271,,0001000000
806,高雄市,前鎮區,東亞路,3,,,,0,,6,0,,0,,,"　   6號",375271,,0006000000
812,高雄市,小港區,東亞路,3,0,0,0,0,0,7,0,0,0,,,"　   7號",375271,,0007000000
806,高雄市,前鎮區,東亞路,3,0,0,0,0,0,8,0,0,0,,,"　   8號",375271,,0008000000
812,高雄市,小港區,東亞路,5,0,0,0,0,0,9,0,20,0,,,"連   9號至  20號",375271,,0009000000
806,高雄市,前鎮區,東亞路,3,0,0,0,0,0,21,0,0,0,,,"　  21號",375271,,0021000000
812,高雄市,小港區,東亞路,5,0,0,0,0,0,22,0,9999,0,,,"連  22號以上",375271,,0022000000
812,高雄市,小港區,東昇街,0,,,,0,,,0,,0,,,全,376201,,0000000000
812,高雄市,小港區,東林路,0,,,,0,,,0,,0,,,全,376501,,0000000000
813,高雄市,左營區,東門路,1,1,,,0,,,0,,0,,,單全,376981,,0000000000
804,高雄市,鼓山區,東門路,2,2,,,0,,,0,,0,,,雙全,376981,,0000000000
800,高雄市,新興區,東海街,0,,,,0,,,0,,0,,,全,380161,,0000000000
812,高雄市,小港區,東高街,0,,,,0,,,0,,0,,,全,380341,,0000000000
813,高雄市,左營區,果峰街,0,,,,0,,,0,,0,,,全,389161,,0000000000
813,高雄市,左營區,果貿新村,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
802,高雄市,苓雅區,林西街,0,,,,0,,,0,,0,,,全,390241,,0000000000
802,高雄市,苓雅區,林南街,0,,,,0,,,0,,0,,,全,390451,,0000000000
802,高雄市,苓雅區,林泉街,0,,,,0,,,0,,0,,,全,390511,,0000000000
802,高雄市,苓雅區,林富街,0,,,,0,,,0,,0,,,全,390961,,0000000000
800,高雄市,新興區,林森一路,6,1,,,0,,1,0,271,0,,,"單   1號至 271號",391021,,0001000000
800,高雄市,新興區,林森一路,7,2,,,0,,2,0,278,0,,,"雙   2號至 278號",391021,,0002000000
807,高雄市,三民區,林森一路,6,1,,,0,,281,0,9999,0,,,"單 281號以上",391021,,0281000000
807,高雄市,三民區,林森一路,7,2,,,0,,288,0,9998,0,,,"雙 288號以上",391021,,0288000000
802,高雄市,苓雅區,林森二路,6,1,,,0,,1,0,87,0,,,"單   1號至  87號",391051,,0001000000
802,高雄市,苓雅區,林森二路,7,2,,,0,,2,0,154,0,,,"雙   2號至 154號",391051,,0002000000
800,高雄市,新興區,林森二路,6,1,,,0,,95,0,9999,0,,,"單  95號以上",391051,,0095000000
800,高雄市,新興區,林森二路,7,2,,,0,,162,0,9998,0,,,"雙 162號以上",391051,,0162000000
806,高雄市,前鎮區,林森三路,0,,,,0,,,0,,0,,,全,391081,,0000000000
802,高雄市,苓雅區,林華街,0,,,,0,,,0,,0,,,全,391621,,0000000000
802,高雄市,苓雅區,林德街,0,,,,0,,,0,,0,,,全,392011,,0000000000
812,高雄市,小港區,松山街,0,,,,0,,,0,,0,,,全,392671,,0000000000
812,高雄市,小港區,松文路,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
812,高雄市,小港區,松安路,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
807,高雄市,三民區,松江街,0,,,,0,,,0,,0,,,全,393391,,0000000000
812,高雄市,小港區,松南路,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
812,高雄市,小港區,松柏街,0,,,,0,,,0,,0,,,全,394681,,0000000000
812,高雄市,小港區,松崗路,0,,,,0,,,0,,0,,,全,395041,,0000000000
812,高雄市,小港區,松興路,0,,,,0,,,0,,0,,,全,396151,,0000000000
802,高雄市,苓雅區,武仁街,0,,,,0,,,0,,0,,,全,396871,,0000000000
807,高雄市,三民區,武功巷,0,,,,0,,,0,,0,,,全,396901,,0000000000
802,高雄市,苓雅區,武昌路,0,,,,0,,,0,,0,,,全,397501,,0000000000
802,高雄市,苓雅區,武信街,0,,,,0,,,0,,0,,,全,397741,,0000000000
801,高雄市,前金區,武強街,0,,,,0,,,0,,0,,,全,398221,,0000000000
802,高雄市,苓雅區,武智街,0,,,,0,,,0,,0,,,全,398581,,0000000000
802,高雄市,苓雅區,武義街,0,,,,0,,,0,,0,,,全,398761,,0000000000
802,高雄市,苓雅區,武聖路,0,,,,0,,,0,,0,,,全,398821,,0000000000
802,高雄市,苓雅區,武漢街,0,,,,0,,,0,,0,,,全,398911,,0000000000
802,高雄市,苓雅區,武廟路,0,,,,0,,,0,,0,,,全,398971,,0000000000
806,高雄市,前鎮區,武德街,0,,,,0,,,0,,0,,,全,399001,,0000000000
806,高雄市,前鎮區,武慶一路,0,,,,0,,,0,,0,,,全,399091,,0000000000
806,高雄市,前鎮區,武慶二路,6,1,,,0,,1,0,117,0,,,"單   1號至 117號",399121,,0001000000
802,高雄市,苓雅區,武慶三路,0,,,,0,,,0,,0,,,全,399151,,0000000000
802,高雄市,苓雅區,武嶺街,0,,,,0,,,0,,0,,,全,399211,,0000000000
806,高雄市,前鎮區,武營路,6,1,,,0,,1,0,187,0,,,"單   1號至 187號",399271,,0001000000
802,高雄市,苓雅區,武營路,6,1,,,0,,401,0,9999,0,,,"單 401號以上",399271,,0401000000
806,高雄市,前鎮區,沱江街,0,,,,0,,,0,,0,,,全,399361,,0000000000
804,高雄市,鼓山區,河川街,0,,,,0,,,0,,0,,,全,399511,,0000000000
807,高雄市,三民區,河北一路,0,,,,0,,,0,,0,,,全,399601,,0000000000
807,高雄市,三民區,河北二路,0,,,,0,,,0,,0,,,全,399661,,0000000000
802,高雄市,苓雅區,河北路,0,,,,0,,,0,,0,,,全,399811,,0000000000
804,高雄市,鼓山區,河西一路,0,,,,0,,,0,,0,,,全,399901,,0000000000
803,高雄市,鹽埕區,河西路,0,,,,0,,,0,,0,,,全,399931,,0000000000
801,高雄市,前金區,河東路,0,,,,0,,,0,,0,,,全,399991,,0000000000
800,高雄市,新興區,河南一路,0,,,,0,,,0,,0,,,全,400051,,0000000000
800,高雄市,新興區,河南二路,5,0,,,0,,1,0,53,0,,,"連   1號至  53號",400081,,0001000000
801,高雄市,前金區,河南二路,5,0,,,0,,64,0,9999,0,,,"連  64號以上",400081,,0064000000
802,高雄市,苓雅區,河南街,5,0,,,0,,1,0,300,0,,,"連   1號至 300號",400291,,0001000000
800,高雄市,新興區,河南街,5,0,,,0,,301,0,9999,0,,,"連 301號以上",400291,,0301000000
807,高雄市,三民區,河堤路,0,,,,0,,,0,,0,,,全,400711,,0000000000
811,高雄市,楠梓區,河濱街,0,,,,0,,,0,,0,,,全,400981,,0000000000
804,高雄市,鼓山區,河邊街,0,,,,0,,,0,,0,,,全,401131,,0000000000
812,高雄市,小港區,沿海一路,0,,,,0,,,0,,0,,,全,402271,,0000000000
812,高雄市,小港區,沿海二路,0,,,,0,,,0,,0,,,全,402301,,0000000000
812,高雄市,小港區,沿海三路,0,,,,0,,,0,,0,,,全,402331,,0000000000
812,高雄市,小港區,沿海四路,0,,,,0,,,0,,0,,,全,402391,,0000000000
807,高雄市,三民區,臥龍路,0,,,,0,,,0,,0,,,全,405781,,0000000000
807,高雄市,三民區,金山路,0,,,,0,,,0,,0,,,全,412081,,0000000000
804,高雄市,鼓山區,金川街,0,,,,0,,,0,,0,,,全,412111,,0000000000
811,高雄市,楠梓區,金田街,0,,,,0,,,0,,0,,,全,412441,,0000000000
812,高雄市,小港區,金府路,0,,,,0,,,0,,0,,,全,412921,,0000000000
802,高雄市,苓雅區,金門街,6,1,,,0,,1,0,87,0,,,"單   1號至  87號",413161,,0001000000
802,高雄市,苓雅區,金門街,7,2,,,0,,2,0,94,0,,,"雙   2號至  94號",413161,,0002000000
800,高雄市,新興區,金門街,7,2,,,0,,102,0,9998,0,,,"雙 102號以上",413161,,0102000000
800,高雄市,新興區,金門街,6,1,,,0,,107,0,9999,0,,,"單 107號以上",413161,,0107000000
802,高雄市,苓雅區,金門路,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
812,高雄市,小港區,金城路,0,,,,0,,,0,,0,,,全,413431,,0000000000
807,高雄市,三民區,金陵街,0,,,,0,,,0,,0,,,全,414091,,0000000000
807,高雄市,三民區,金鼎路,0,,,,0,,,0,,0,,,全,415381,,0000000000
806,高雄市,前鎮區,金福路,0,,,,0,,,0,,0,,,全,415531,,0000000000
812,高雄市,小港區,金鋁街,0,,,,0,,,0,,0,,,全,415741,,0000000000
801,高雄市,前金區,長生街,0,,,,0,,,0,,0,,,全,417001,,0000000000
811,高雄市,楠梓區,長安巷,0,,,,0,,,0,,0,,,全,417571,,0000000000
804,高雄市,鼓山區,長安街,0,,,,0,,,0,,0,,,全,417601,,0000000000
806,高雄市,前鎮區,長江街,0,,,,0,,,0,,0,,,全,417841,,0000000000
807,高雄市,三民區,長明街,0,,,,0,,,0,,0,,,全,418561,,0000000000
812,高雄市,小港區,長青街,0,,,,0,,,0,,0,,,全,418951,,0000000000
812,高雄市,小港區,長春街,0,,,,0,,,0,,0,,,全,419731,,0000000000
805,高雄市,旗津區,長風新村,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
812,高雄市,小港區,長泰街,0,,,,0,,,0,,0,,,全,420331,,0000000000
805,高雄市,旗津區,長塗新村,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
812,高雄市,小港區,長興街,0,,,,0,,,0,,0,,,全,423331,,0000000000
812,高雄市,小港區,青山街,0,,,,0,,,0,,0,,,全,425281,,0000000000
811,高雄市,楠梓區,青田街,0,,,,0,,,0,,0,,,全,425671,,0000000000
802,高雄市,苓雅區,青年一路,1,1,,,0,,,0,,0,,,單全,425791,,0000000000
802,高雄市,苓雅區,青年一路,7,2,,,0,,2,0,130,0,,,"雙   2號至 130號",425791,,0002000000
800,高雄市,新興區,青年一路,7,2,,,0,,132,0,9998,0,,,"雙 132號以上",425791,,0132000000
802,高雄市,苓雅區,青年二路,1,1,,,0,,,0,,0,,,單全,425821,,0000000000
801,高雄市,前金區,青年二路,7,2,,,0,,2,0,174,0,,,"雙   2號至 174號",425821,,0002000000
802,高雄市,苓雅區,青年二路,7,2,,,0,,178,0,9998,0,,,"雙 178號以上",425821,,0178000000
807,高雄市,三民區,青年路２段,7,2,,,0,,600,0,624,0,,,"雙 600號至 624號",425941,,0600000000
804,高雄市,鼓山區,青松街,0,,,,0,,,0,,0,,,全,426211,,0000000000
804,高雄市,鼓山區,青泉街,0,,,,0,,,0,,0,,,全,426241,,0000000000
811,高雄市,楠梓區,青埔街,0,,,,0,,,0,,0,,,全,426721,,0000000000
804,高雄市,鼓山區,青峰街,0,,,,0,,,0,,0,,,全,426841,,0000000000
807,高雄市,三民區,青島街,0,,,,0,,,0,,0,,,全,427081,,0000000000
804,高雄市,鼓山區,青海路,0,,,,0,,,0,,0,,,全,427321,,0000000000
804,高雄市,鼓山區,青雲街,0,,,,0,,,0,,0,,,全,427741,,0000000000
811,高雄市,楠梓區,青農路,0,,,,0,,,0,,0,,,全,428221,,0000000000
800,高雄市,新興區,信守街,0,,,,0,,,0,,0,,,全,428791,,0000000000
806,高雄市,前鎮區,信居街,0,,,,0,,,0,,0,,,全,428971,,0000000000
813,高雄市,左營區,信昌路,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
807,高雄市,三民區,信國路,0,,,,0,,,0,,0,,,全,429241,,0000000000
806,高雄市,前鎮區,信強街,0,,,,0,,,0,,0,,,全,429271,,0000000000
812,高雄市,小港區,信義二路,0,,,,0,,,0,,0,,,全,429691,,0000000000
806,高雄市,前鎮區,信銘街,0,,,,0,,,0,,0,,,全,430771,,0000000000
806,高雄市,前鎮區,信龍街,0,,,,0,,,0,,0,,,全,431131,,0000000000
807,高雄市,三民區,保生街,0,,,,0,,,0,,0,,,全,431911,,0000000000
806,高雄市,前鎮區,保泰路,0,,,,0,,,0,,0,,,全,433801,,0000000000
813,高雄市,左營區,保靖街,0,,,,0,,,0,,0,,,全,434581,,0000000000
801,高雄市,前金區,前金一街,0,,,,0,,,0,,0,,,全,436051,,0000000000
801,高雄市,前金區,前金二街,0,,,,0,,,0,,0,,,全,436081,,0000000000
806,高雄市,前鎮區,前鎮,H,0,1,2,0,,,0,,0,,,"連   1巷至   2巷",xxxxxx,,0000000000
806,高雄市,前鎮區,前鎮巷,0,,,,0,,,0,,0,,,全,436801,,0000000000
806,高雄市,前鎮區,前鎮街,0,,,,0,,,0,,0,,,全,436861,,0000000000
806,高雄市,前鎮區,前鎮橫街,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
806,高雄市,前鎮區,南天街,0,,,,0,,,0,,0,,,全,438421,,0000000000
812,高雄市,小港區,南北路,0,,,,0,,,0,,0,,,全,439711,,0000000000
800,高雄市,新興區,南台路,6,1,,,0,,1,0,185,0,,,"單   1號至 185號",439891,,0001000000
800,高雄市,新興區,南台路,7,2,,,0,,2,0,182,0,,,"雙   2號至 182號",439891,,0002000000
807,高雄市,三民區,南台路,7,2,,,0,,184,0,9998,0,,,"雙 184號以上",439891,,0184000000
807,高雄市,三民區,南台路,6,1,,,0,,187,0,9999,0,,,"單 187號以上",439891,,0187000000
800,高雄市,新興區,南台橫路,6,1,,,0,,1,0,71,0,,,"單   1號至  71號",439921,,0001000000
800,高雄市,新興區,南台橫路,7,2,,,0,,2,0,94,0,,,"雙   2號至  94號",439921,,0002000000
801,高雄市,前金區,南台橫路,6,1,,,0,,95,0,9999,0,,,"單  95號以上",439921,,0095000000
