# link=https://github.com/ronnywang/postcode
# data_time=2012-09-11
# data_source=http://www.post.gov.tw/post/internet/down/index.html?ID=190108
# description=鄉鎮縣市別稱中英對照
#ZIPCODE,CITYAREA,CITY,AREA,ECITYAREA,ECITY,EAREA,AREA1,RMK
367,苗縣三義,苗栗縣,三義鄉,"Sanyi Township, Miaoli County","Miaoli County","Sanyi Township",三義鄉,
367,苗栗三義,苗栗縣,三義鄉,"Sanyi Township, Miaoli County","Miaoli County","Sanyi Township",三義鄉,
367,苗栗縣三義,苗栗縣,三義鄉,"Sanyi Township, Miaoli County","Miaoli County","Sanyi Township",三義鄉,
367,苗栗縣三義鄉,苗栗縣,三義鄉,"Sanyi Township, Miaoli County","Miaoli County","Sanyi Township",三義鄉,
367,三義鄉,苗栗縣,三義鄉,"Sanyi Township, Miaoli County","Miaoli County","Sanyi Township",三義鄉,
367,苗栗三義鄉,苗栗縣,三義鄉,"Sanyi Township, Miaoli County","Miaoli County","Sanyi Township",三義鄉,
367,苗縣三義鄉,苗栗縣,三義鄉,"Sanyi Township, Miaoli County","Miaoli County","Sanyi Township",三義鄉,
368,苗縣西湖,苗栗縣,西湖鄉,"Xihu Township, Miaoli County","Miaoli County","Xihu Township",西湖鄉,
368,苗栗西湖,苗栗縣,西湖鄉,"Xihu Township, Miaoli County","Miaoli County","Xihu Township",西湖鄉,
368,苗栗縣西湖,苗栗縣,西湖鄉,"Xihu Township, Miaoli County","Miaoli County","Xihu Township",西湖鄉,
368,苗栗縣西湖鄉,苗栗縣,西湖鄉,"Xihu Township, Miaoli County","Miaoli County","Xihu Township",西湖鄉,
368,西湖鄉,苗栗縣,西湖鄉,"Xihu Township, Miaoli County","Miaoli County","Xihu Township",西湖鄉,
368,苗縣西湖鄉,苗栗縣,西湖鄉,"Xihu Township, Miaoli County","Miaoli County","Xihu Township",西湖鄉,
368,苗栗西湖鄉,苗栗縣,西湖鄉,"Xihu Township, Miaoli County","Miaoli County","Xihu Township",西湖鄉,
369,卓蘭,苗栗縣,卓蘭鎮,"Zhuolan Township, Miaoli County","Miaoli County","Zhuolan Township",卓蘭鎮,
369,苗縣卓蘭,苗栗縣,卓蘭鎮,"Zhuolan Township, Miaoli County","Miaoli County","Zhuolan Township",卓蘭鎮,
369,苗栗卓蘭,苗栗縣,卓蘭鎮,"Zhuolan Township, Miaoli County","Miaoli County","Zhuolan Township",卓蘭鎮,
369,苗栗縣卓蘭,苗栗縣,卓蘭鎮,"Zhuolan Township, Miaoli County","Miaoli County","Zhuolan Township",卓蘭鎮,
369,卓蘭鎮,苗栗縣,卓蘭鎮,"Zhuolan Township, Miaoli County","Miaoli County","Zhuolan Township",卓蘭鎮,
369,苗栗縣卓蘭鎮,苗栗縣,卓蘭鎮,"Zhuolan Township, Miaoli County","Miaoli County","Zhuolan Township",卓蘭鎮,
369,苗栗卓蘭鎮,苗栗縣,卓蘭鎮,"Zhuolan Township, Miaoli County","Miaoli County","Zhuolan Township",卓蘭鎮,
369,苗縣卓蘭鎮,苗栗縣,卓蘭鎮,"Zhuolan Township, Miaoli County","Miaoli County","Zhuolan Township",卓蘭鎮,
400,台中市中區,台中市,中區,"Central Dist., Taichung City","Taichung City","Central Dist.",台中市,
400,台中中區,台中市,中區,"Central Dist., Taichung City","Taichung City","Central Dist.",台中市,
400,中市中區,台中市,中區,"Central Dist., Taichung City","Taichung City","Central Dist.",台中市,
400,台中縣中區,台中市,中區,"Central Dist., Taichung City","Taichung City","Central Dist.",台中市,
401,中市東區,台中市,東區,"East Dist., Taichung City","Taichung City","East Dist.",台中市,
401,台中東區,台中市,東區,"East Dist., Taichung City","Taichung City","East Dist.",台中市,
401,台中市東區,台中市,東區,"East Dist., Taichung City","Taichung City","East Dist.",台中市,
401,台中縣東區,台中市,東區,"East Dist., Taichung City","Taichung City","East Dist.",台中市,
402,台中南區,台中市,南區,"South Dist., Taichung City","Taichung City","South Dist.",台中市,
402,中市南區,台中市,南區,"South Dist., Taichung City","Taichung City","South Dist.",台中市,
402,台中市南區,台中市,南區,"South Dist., Taichung City","Taichung City","South Dist.",台中市,
402,台中縣南區,台中市,南區,"South Dist., Taichung City","Taichung City","South Dist.",台中市,
403,台中西區,台中市,西區,"West Dist., Taichung City","Taichung City","West Dist.",台中市,
403,中市西區,台中市,西區,"West Dist., Taichung City","Taichung City","West Dist.",台中市,
403,台中市西區,台中市,西區,"West Dist., Taichung City","Taichung City","West Dist.",台中市,
403,台中縣西區,台中市,西區,"West Dist., Taichung City","Taichung City","West Dist.",台中市,
404,台中市北區,台中市,北區,"North Dist., Taichung City","Taichung City","North Dist.",台中市,
404,台中北區,台中市,北區,"North Dist., Taichung City","Taichung City","North Dist.",台中市,
404,中市北區,台中市,北區,"North Dist., Taichung City","Taichung City","North Dist.",台中市,
404,台中縣北區,台中市,北區,"North Dist., Taichung City","Taichung City","North Dist.",台中市,
406,北屯區,台中市,北屯區,"Beitun Dist., Taichung City","Taichung City","Beitun Dist.",台中市,V
406,台中市北屯區,台中市,北屯區,"Beitun Dist., Taichung City","Taichung City","Beitun Dist.",台中市,V
406,中市北屯區,台中市,北屯區,"Beitun Dist., Taichung City","Taichung City","Beitun Dist.",台中市,V
406,台中北屯區,台中市,北屯區,"Beitun Dist., Taichung City","Taichung City","Beitun Dist.",台中市,V
406,台中縣北屯區,台中市,北屯區,"Beitun Dist., Taichung City","Taichung City","Beitun Dist.",台中市,V
407,西屯區,台中市,西屯區,"Xitun Dist., Taichung City","Taichung City","Xitun Dist.",台中市,V
407,台中西屯區,台中市,西屯區,"Xitun Dist., Taichung City","Taichung City","Xitun Dist.",台中市,V
407,中市西屯區,台中市,西屯區,"Xitun Dist., Taichung City","Taichung City","Xitun Dist.",台中市,V
407,台中市西屯區,台中市,西屯區,"Xitun Dist., Taichung City","Taichung City","Xitun Dist.",台中市,V
407,台中縣西屯區,台中市,西屯區,"Xitun Dist., Taichung City","Taichung City","Xitun Dist.",台中市,V
408,南屯區,台中市,南屯區,"Nantun Dist., Taichung City","Taichung City","Nantun Dist.",台中市,V
408,台中南屯區,台中市,南屯區,"Nantun Dist., Taichung City","Taichung City","Nantun Dist.",台中市,V
408,中市南屯區,台中市,南屯區,"Nantun Dist., Taichung City","Taichung City","Nantun Dist.",台中市,V
408,台中市南屯區,台中市,南屯區,"Nantun Dist., Taichung City","Taichung City","Nantun Dist.",台中市,V
408,台中縣南屯區,台中市,南屯區,"Nantun Dist., Taichung City","Taichung City","Nantun Dist.",台中市,V
411,台中太平區,台中市,太平區,"Taiping Dist., Taichung City","Taichung City","Taiping Dist.",太平區,V
411,太平區,台中市,太平區,"Taiping Dist., Taichung City","Taichung City","Taiping Dist.",太平區,V
411,中市太平區,台中市,太平區,"Taiping Dist., Taichung City","Taichung City","Taiping Dist.",太平區,V
411,台中市太平區,台中市,太平區,"Taiping Dist., Taichung City","Taichung City","Taiping Dist.",太平區,V
411,台中太平鄉,台中市,太平區,"Taiping Dist., Taichung City","Taichung City","Taiping Dist.",太平區,V
411,台中太平市,台中市,太平區,"Taiping Dist., Taichung City","Taichung City","Taiping Dist.",太平區,V
411,太平市,台中市,太平區,"Taiping Dist., Taichung City","Taichung City","Taiping Dist.",太平區,V
411,中縣太平市,台中市,太平區,"Taiping Dist., Taichung City","Taichung City","Taiping Dist.",太平區,V
411,太平鄉,台中市,太平區,"Taiping Dist., Taichung City","Taichung City","Taiping Dist.",太平區,V
411,台中縣太平鄉,台中市,太平區,"Taiping Dist., Taichung City","Taichung City","Taiping Dist.",太平區,V
411,台中縣太平市,台中市,太平區,"Taiping Dist., Taichung City","Taichung City","Taiping Dist.",太平區,V
411,中縣太平鄉,台中市,太平區,"Taiping Dist., Taichung City","Taichung City","Taiping Dist.",太平區,V
411,台中縣太平區,台中市,太平區,"Taiping Dist., Taichung City","Taichung City","Taiping Dist.",太平區,V
411,中縣太平區,台中市,太平區,"Taiping Dist., Taichung City","Taichung City","Taiping Dist.",太平區,V
412,中市大里區,台中市,大里區,"Dali Dist., Taichung City","Taichung City","Dali Dist.",大里區,V
412,台中市大里區,台中市,大里區,"Dali Dist., Taichung City","Taichung City","Dali Dist.",大里區,V
412,大里區,台中市,大里區,"Dali Dist., Taichung City","Taichung City","Dali Dist.",大里區,V
412,台中大里區,台中市,大里區,"Dali Dist., Taichung City","Taichung City","Dali Dist.",大里區,V
412,中縣大里市,台中市,大里區,"Dali Dist., Taichung City","Taichung City","Dali Dist.",大里區,V
412,台中縣大里市,台中市,大里區,"Dali Dist., Taichung City","Taichung City","Dali Dist.",大里區,V
412,大里市,台中市,大里區,"Dali Dist., Taichung City","Taichung City","Dali Dist.",大里區,V
412,台中大里市,台中市,大里區,"Dali Dist., Taichung City","Taichung City","Dali Dist.",大里區,V
412,台中縣大里區,台中市,大里區,"Dali Dist., Taichung City","Taichung City","Dali Dist.",大里區,V
412,中縣大里區,台中市,大里區,"Dali Dist., Taichung City","Taichung City","Dali Dist.",大里區,V
413,霧峰,台中市,霧峰區,"Wufeng Dist., Taichung City","Taichung City","Wufeng Dist.",霧峰區,
413,台中霧峰,台中市,霧峰區,"Wufeng Dist., Taichung City","Taichung City","Wufeng Dist.",霧峰區,
413,台中市霧峰,台中市,霧峰區,"Wufeng Dist., Taichung City","Taichung City","Wufeng Dist.",霧峰區,
413,中市霧峰,台中市,霧峰區,"Wufeng Dist., Taichung City","Taichung City","Wufeng Dist.",霧峰區,
413,台中霧峰區,台中市,霧峰區,"Wufeng Dist., Taichung City","Taichung City","Wufeng Dist.",霧峰區,
413,台中市霧峰區,台中市,霧峰區,"Wufeng Dist., Taichung City","Taichung City","Wufeng Dist.",霧峰區,
413,中市霧峰區,台中市,霧峰區,"Wufeng Dist., Taichung City","Taichung City","Wufeng Dist.",霧峰區,
413,霧峰區,台中市,霧峰區,"Wufeng Dist., Taichung City","Taichung City","Wufeng Dist.",霧峰區,
413,台中縣霧峰,台中市,霧峰區,"Wufeng Dist., Taichung City","Taichung City","Wufeng Dist.",霧峰區,
413,中縣霧峰,台中市,霧峰區,"Wufeng Dist., Taichung City","Taichung City","Wufeng Dist.",霧峰區,
413,台中霧峰鄉,台中市,霧峰區,"Wufeng Dist., Taichung City","Taichung City","Wufeng Dist.",霧峰區,
413,台中縣霧峰鄉,台中市,霧峰區,"Wufeng Dist., Taichung City","Taichung City","Wufeng Dist.",霧峰區,
413,中縣霧峰鄉,台中市,霧峰區,"Wufeng Dist., Taichung City","Taichung City","Wufeng Dist.",霧峰區,
413,霧峰鄉,台中市,霧峰區,"Wufeng Dist., Taichung City","Taichung City","Wufeng Dist.",霧峰區,
413,台中縣霧峰區,台中市,霧峰區,"Wufeng Dist., Taichung City","Taichung City","Wufeng Dist.",霧峰區,
413,中縣霧峰區,台中市,霧峰區,"Wufeng Dist., Taichung City","Taichung City","Wufeng Dist.",霧峰區,
414,台中市烏日,台中市,烏日區,"Wuri Dist., Taichung City","Taichung City","Wuri Dist.",烏日區,
414,台中市烏日區,台中市,烏日區,"Wuri Dist., Taichung City","Taichung City","Wuri Dist.",烏日區,
414,烏日區,台中市,烏日區,"Wuri Dist., Taichung City","Taichung City","Wuri Dist.",烏日區,
414,台中烏日區,台中市,烏日區,"Wuri Dist., Taichung City","Taichung City","Wuri Dist.",烏日區,
414,中市烏日區,台中市,烏日區,"Wuri Dist., Taichung City","Taichung City","Wuri Dist.",烏日區,
414,台中烏日,台中市,烏日區,"Wuri Dist., Taichung City","Taichung City","Wuri Dist.",烏日區,
414,烏日,台中市,烏日區,"Wuri Dist., Taichung City","Taichung City","Wuri Dist.",烏日區,
414,中市烏日,台中市,烏日區,"Wuri Dist., Taichung City","Taichung City","Wuri Dist.",烏日區,
414,台中縣烏日,台中市,烏日區,"Wuri Dist., Taichung City","Taichung City","Wuri Dist.",烏日區,
414,台中縣烏日鄉,台中市,烏日區,"Wuri Dist., Taichung City","Taichung City","Wuri Dist.",烏日區,
414,烏日鄉,台中市,烏日區,"Wuri Dist., Taichung City","Taichung City","Wuri Dist.",烏日區,
414,台中烏日鄉,台中市,烏日區,"Wuri Dist., Taichung City","Taichung City","Wuri Dist.",烏日區,
414,中縣烏日鄉,台中市,烏日區,"Wuri Dist., Taichung City","Taichung City","Wuri Dist.",烏日區,
414,中縣烏日,台中市,烏日區,"Wuri Dist., Taichung City","Taichung City","Wuri Dist.",烏日區,
414,台中縣烏日區,台中市,烏日區,"Wuri Dist., Taichung City","Taichung City","Wuri Dist.",烏日區,
414,中縣烏日區,台中市,烏日區,"Wuri Dist., Taichung City","Taichung City","Wuri Dist.",烏日區,
420,台中豐原區,台中市,豐原區,"Fengyuan Dist., Taichung City","Taichung City","Fengyuan Dist.",豐原區,V
420,中市豐原區,台中市,豐原區,"Fengyuan Dist., Taichung City","Taichung City","Fengyuan Dist.",豐原區,V
420,台中市豐原區,台中市,豐原區,"Fengyuan Dist., Taichung City","Taichung City","Fengyuan Dist.",豐原區,V
420,豐原區,台中市,豐原區,"Fengyuan Dist., Taichung City","Taichung City","Fengyuan Dist.",豐原區,V
420,台中豐原市,台中市,豐原區,"Fengyuan Dist., Taichung City","Taichung City","Fengyuan Dist.",豐原區,V
420,中縣豐原市,台中市,豐原區,"Fengyuan Dist., Taichung City","Taichung City","Fengyuan Dist.",豐原區,V
420,台中縣豐原市,台中市,豐原區,"Fengyuan Dist., Taichung City","Taichung City","Fengyuan Dist.",豐原區,V
420,豐原市,台中市,豐原區,"Fengyuan Dist., Taichung City","Taichung City","Fengyuan Dist.",豐原區,V
420,台中縣豐原區,台中市,豐原區,"Fengyuan Dist., Taichung City","Taichung City","Fengyuan Dist.",豐原區,V
420,中縣豐原區,台中市,豐原區,"Fengyuan Dist., Taichung City","Taichung City","Fengyuan Dist.",豐原區,V
421,台中市后里區,台中市,后里區,"Houli Dist., Taichung City","Taichung City","Houli Dist.",后里區,V
421,后里區,台中市,后里區,"Houli Dist., Taichung City","Taichung City","Houli Dist.",后里區,V
421,台中后里區,台中市,后里區,"Houli Dist., Taichung City","Taichung City","Houli Dist.",后里區,V
421,中市后里區,台中市,后里區,"Houli Dist., Taichung City","Taichung City","Houli Dist.",后里區,V
421,台中縣后里鄉,台中市,后里區,"Houli Dist., Taichung City","Taichung City","Houli Dist.",后里區,V
421,后里鄉,台中市,后里區,"Houli Dist., Taichung City","Taichung City","Houli Dist.",后里區,V
421,台中后里鄉,台中市,后里區,"Houli Dist., Taichung City","Taichung City","Houli Dist.",后里區,V
421,中縣后里鄉,台中市,后里區,"Houli Dist., Taichung City","Taichung City","Houli Dist.",后里區,V
421,台中縣后里區,台中市,后里區,"Houli Dist., Taichung City","Taichung City","Houli Dist.",后里區,V
421,中縣后里區,台中市,后里區,"Houli Dist., Taichung City","Taichung City","Houli Dist.",后里區,V
422,台中市石岡區,台中市,石岡區,"Shigang Dist., Taichung City","Taichung City","Shigang Dist.",石岡區,V
422,石岡區,台中市,石岡區,"Shigang Dist., Taichung City","Taichung City","Shigang Dist.",石岡區,V
422,中市石岡區,台中市,石岡區,"Shigang Dist., Taichung City","Taichung City","Shigang Dist.",石岡區,V
422,台中石岡區,台中市,石岡區,"Shigang Dist., Taichung City","Taichung City","Shigang Dist.",石岡區,V
422,台中縣石岡鄉,台中市,石岡區,"Shigang Dist., Taichung City","Taichung City","Shigang Dist.",石岡區,V
422,石岡鄉,台中市,石岡區,"Shigang Dist., Taichung City","Taichung City","Shigang Dist.",石岡區,V
422,中縣石岡鄉,台中市,石岡區,"Shigang Dist., Taichung City","Taichung City","Shigang Dist.",石岡區,V
422,台中石岡鄉,台中市,石岡區,"Shigang Dist., Taichung City","Taichung City","Shigang Dist.",石岡區,V
422,台中縣石岡區,台中市,石岡區,"Shigang Dist., Taichung City","Taichung City","Shigang Dist.",石岡區,V
422,中縣石岡區,台中市,石岡區,"Shigang Dist., Taichung City","Taichung City","Shigang Dist.",石岡區,V
423,中市東勢,台中市,東勢區,"Dongshi Dist., Taichung City","Taichung City","Dongshi Dist.",東勢區,
423,台中市東勢,台中市,東勢區,"Dongshi Dist., Taichung City","Taichung City","Dongshi Dist.",東勢區,
423,東勢區,台中市,東勢區,"Dongshi Dist., Taichung City","Taichung City","Dongshi Dist.",東勢區,
423,台中東勢,台中市,東勢區,"Dongshi Dist., Taichung City","Taichung City","Dongshi Dist.",東勢區,
423,台中市東勢區,台中市,東勢區,"Dongshi Dist., Taichung City","Taichung City","Dongshi Dist.",東勢區,
423,中市東勢區,台中市,東勢區,"Dongshi Dist., Taichung City","Taichung City","Dongshi Dist.",東勢區,
423,台中東勢區,台中市,東勢區,"Dongshi Dist., Taichung City","Taichung City","Dongshi Dist.",東勢區,
423,中縣東勢,台中市,東勢區,"Dongshi Dist., Taichung City","Taichung City","Dongshi Dist.",東勢區,
423,台中縣東勢,台中市,東勢區,"Dongshi Dist., Taichung City","Taichung City","Dongshi Dist.",東勢區,
423,東勢鎮,台中市,東勢區,"Dongshi Dist., Taichung City","Taichung City","Dongshi Dist.",東勢區,
423,台中縣東勢鎮,台中市,東勢區,"Dongshi Dist., Taichung City","Taichung City","Dongshi Dist.",東勢區,
423,中縣東勢鎮,台中市,東勢區,"Dongshi Dist., Taichung City","Taichung City","Dongshi Dist.",東勢區,
423,台中東勢鎮,台中市,東勢區,"Dongshi Dist., Taichung City","Taichung City","Dongshi Dist.",東勢區,
423,台中縣東勢區,台中市,東勢區,"Dongshi Dist., Taichung City","Taichung City","Dongshi Dist.",東勢區,
423,中縣東勢區,台中市,東勢區,"Dongshi Dist., Taichung City","Taichung City","Dongshi Dist.",東勢區,
424,台中市和平區,台中市,和平區,"Heping Dist., Taichung City","Taichung City","Heping Dist.",和平區,V
424,和平區,台中市,和平區,"Heping Dist., Taichung City","Taichung City","Heping Dist.",和平區,V
424,中市和平區,台中市,和平區,"Heping Dist., Taichung City","Taichung City","Heping Dist.",和平區,V
424,台中和平區,台中市,和平區,"Heping Dist., Taichung City","Taichung City","Heping Dist.",和平區,V
424,台中縣和平鄉,台中市,和平區,"Heping Dist., Taichung City","Taichung City","Heping Dist.",和平區,V
424,和平鄉,台中市,和平區,"Heping Dist., Taichung City","Taichung City","Heping Dist.",和平區,V
424,中縣和平鄉,台中市,和平區,"Heping Dist., Taichung City","Taichung City","Heping Dist.",和平區,V
424,台中和平鄉,台中市,和平區,"Heping Dist., Taichung City","Taichung City","Heping Dist.",和平區,V
424,台中縣和平區,台中市,和平區,"Heping Dist., Taichung City","Taichung City","Heping Dist.",和平區,V
424,中縣和平區,台中市,和平區,"Heping Dist., Taichung City","Taichung City","Heping Dist.",和平區,V
426,台中新社,台中市,新社區,"Xinshe Dist., Taichung City","Taichung City","Xinshe Dist.",新社區,
426,台中市新社,台中市,新社區,"Xinshe Dist., Taichung City","Taichung City","Xinshe Dist.",新社區,
426,台中市新社區,台中市,新社區,"Xinshe Dist., Taichung City","Taichung City","Xinshe Dist.",新社區,
426,台中新社區,台中市,新社區,"Xinshe Dist., Taichung City","Taichung City","Xinshe Dist.",新社區,
426,中市新社區,台中市,新社區,"Xinshe Dist., Taichung City","Taichung City","Xinshe Dist.",新社區,
426,中市新社,台中市,新社區,"Xinshe Dist., Taichung City","Taichung City","Xinshe Dist.",新社區,
426,新社區,台中市,新社區,"Xinshe Dist., Taichung City","Taichung City","Xinshe Dist.",新社區,
426,台中縣新社,台中市,新社區,"Xinshe Dist., Taichung City","Taichung City","Xinshe Dist.",新社區,
426,台中縣新社鄉,台中市,新社區,"Xinshe Dist., Taichung City","Taichung City","Xinshe Dist.",新社區,
426,台中新社鄉,台中市,新社區,"Xinshe Dist., Taichung City","Taichung City","Xinshe Dist.",新社區,
